0.020000	0.115024	-0.001150	
0.040000	0.230045	-0.004601	
0.060000	0.345058	-0.010352	
0.080000	0.460061	-0.018403	
0.100000	0.575048	-0.028754	
0.120000	0.690017	-0.041405	
0.140000	0.804964	-0.056355	
0.160000	0.919885	-0.073604	
0.180000	1.034776	-0.093151	
0.200000	1.149634	-0.114995	
0.220000	1.264456	-0.139136	
0.240000	1.379237	-0.165573	
0.260000	1.493973	-0.194305	
0.280000	1.608662	-0.225332	
0.300000	1.723299	-0.258652	
0.320000	1.837881	-0.294264	
0.340000	1.952405	-0.332167	
0.360000	2.066866	-0.372360	
0.380000	2.181261	-0.414842	
0.400000	2.295587	-0.459611	
0.420000	2.409839	-0.506665	
0.440000	2.524014	-0.556004	
0.460000	2.638110	-0.607626	
0.480000	2.752121	-0.661529	
0.500000	2.866045	-0.717711	
0.520000	2.979878	-0.776170	
0.540000	3.093617	-0.836906	
0.560000	3.207257	-0.899915	
0.580000	3.320796	-0.965196	
0.600000	3.434231	-1.032747	
0.620000	3.547556	-1.102565	
0.640000	3.660770	-1.174649	
0.660000	3.773869	-1.248996	
0.680000	3.886849	-1.325604	
0.700000	3.999707	-1.404470	
0.720000	4.112440	-1.485592	
0.740000	4.225044	-1.568968	
0.760000	4.337516	-1.654594	
0.780000	4.449852	-1.742468	
0.800000	4.562050	-1.832588	
0.820000	4.674106	-1.924950	
0.840000	4.786016	-2.019552	
0.860000	4.897779	-2.116391	
0.880000	5.009389	-2.215463	
0.900000	5.120845	-2.316767	
0.920000	5.232142	-2.420297	
0.940000	5.343278	-2.526052	
0.960000	5.454251	-2.634028	
0.980000	5.565055	-2.744222	
1.000000	5.675690	-2.856631	
1.020000	5.786150	-2.971250	
1.040000	5.896434	-3.088077	
1.060000	6.006539	-3.207107	
1.080000	6.116461	-3.328338	
1.100000	6.226198	-3.451766	
1.120000	6.335746	-3.577386	
1.140000	6.445104	-3.705196	
1.160000	6.554267	-3.835190	
1.180000	6.663233	-3.967366	
1.200000	6.771999	-4.101719	
1.220000	6.880562	-4.238246	
1.240000	6.988921	-4.376942	
1.260000	7.097071	-4.517803	
1.280000	7.205010	-4.660825	
1.300000	7.312736	-4.806003	
1.320000	7.420246	-4.953334	
1.340000	7.527537	-5.102813	
1.360000	7.634607	-5.254436	
1.380000	7.741453	-5.408197	
1.400000	7.848072	-5.564094	
1.420000	7.954463	-5.722120	
1.440000	8.060622	-5.882272	
1.460000	8.166548	-6.044545	
1.480000	8.272237	-6.208934	
1.500000	8.377687	-6.375435	
1.520000	8.482897	-6.544042	
1.540000	8.587864	-6.714751	
1.560000	8.692584	-6.887556	
1.580000	8.797058	-7.062454	
1.600000	8.901281	-7.239439	
1.620000	9.005252	-7.418505	
1.640000	9.108968	-7.599649	
1.660000	9.212428	-7.782864	
1.680000	9.315629	-7.968146	
1.700000	9.418570	-8.155489	
1.720000	9.521248	-8.344889	
1.740000	9.623662	-8.536339	
1.760000	9.725808	-8.729835	
1.780000	9.827686	-8.925371	
1.800000	9.929294	-9.122942	
1.820000	10.030629	-9.322543	
1.840000	10.131690	-9.524168	
1.860000	10.232475	-9.727811	
1.880000	10.332983	-9.933467	
1.900000	10.433210	-10.141130	
1.920000	10.533157	-10.350795	
1.940000	10.632821	-10.562456	
1.960000	10.732200	-10.776108	
1.980000	10.831292	-10.991744	
2.000000	10.930098	-11.209360	
2.020000	11.028613	-11.428948	
2.040000	11.126838	-11.650504	
2.060000	11.224771	-11.874022	
2.080000	11.322410	-12.099495	
2.100000	11.419754	-12.326918	
2.120000	11.516801	-12.556285	
2.140000	11.613551	-12.787590	
2.160000	11.710001	-13.020827	
2.180000	11.806151	-13.255990	
2.200000	11.901999	-13.493073	
2.220000	11.997544	-13.732070	
2.240000	12.092785	-13.972975	
2.260000	12.187720	-14.215782	
2.280000	12.282349	-14.460484	
2.300000	12.376671	-14.707076	
2.320000	12.470683	-14.955551	
2.340000	12.564387	-15.205903	
